,,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z
,,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot
,,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx
T145,0998,4.41532438,4.42930511,4.21332648,0.08072868,0.0,0.0,0.22385315,0.21684862,0.19197442,0.008531674999999999,0.0,-0.0,4.63917753,4.64615373,4.4053009,0.08926036500000001,0.0,-0.0,4.42306238,4.4421852,4.22581619,0.08147739,0.0,0.0,0.22379354,0.21294421,0.18955836,0.008283595000000001,0.0,0.0,4.64685592,4.65512941,4.41537455,0.08976097499999999,0.0,0.0,4.43967124,4.4561744,4.23956878,0.08230891,-0.0,0.0,0.22176594,0.21015241,0.18652271,0.008463835,-0.0,-0.0,4.66143718,4.66632681,4.42609149,0.09077273999999999,-0.0,-0.0,4.44043183,4.45681167,4.24014959,0.08233237,0.0,-0.0,0.22086415,0.20896604,0.18534545,0.00851385,0.0,0.0,4.66129598,4.66577771,4.42549504,0.09084622,0.0,-0.0,4.35421411,4.39483979,4.15790209,0.08874429,0.0,-0.0,0.21405038,0.20824147,0.18267229,0.008195834999999999,0.0,0.0,4.56826449,4.60308125,4.34057438,0.09694011999999999,0.0,-0.0,4.42661518,4.44504126,4.22370279,0.08400538,-0.0,0.0,0.22203138,0.21055199,0.1860712,0.00858489,0.0,-0.0,4.64864656,4.65559325,4.40977399,0.09259027,-0.0,0.0,4.43933739,4.45489476,4.23778436,0.08258089,0.0,-0.0,0.22158096,0.20969536,0.18575594,0.00859608,0.0,0.0,4.66091835,4.66459013,4.4235403,0.09117697999999999,0.0,-0.0,4.43993895,4.45603577,4.2391262,0.08249363,-0.0,0.0,0.22077674,0.20864021,0.1848959,0.00858461,-0.0,-0.0,4.66071569,4.66467598,4.4240221,0.09107824,-0.0,-0.0
T145,1003,5.70897287,7.5167509,4.49201437,0.43363368,-0.0,-0.0,0.25179787,0.14713105,0.10202226,-0.0015270449999999999,-0.0,0.0,5.96077074,7.66388195,4.59403664,0.43210663,-0.0,-0.0,5.75759263,7.50980088,4.50788812,0.45015026,-0.0,-0.0,0.24943041,0.15774654,0.10180911,0.00107296,0.0,0.0,6.00702304,7.66754743,4.60969723,0.45122322000000004,-0.0,-0.0,5.77420898,7.52563823,4.52243427,0.45052778,0.0,-0.0,0.24748645,0.15611858,0.09847766,0.0017817850000000001,0.0,0.0,6.02169542,7.6817568,4.62091193,0.452309565,0.0,-0.0,5.77508817,7.52632231,4.52298835,0.45058544,0.0,0.0,0.24686123,0.15516791,0.09705622,0.002065415,0.0,0.0,6.0219494,7.68149023,4.62004456,0.452650855,0.0,0.0,5.71436797,7.45012309,4.41055275,0.44757459,-0.0,-0.0,0.24568814,0.14902879,0.09884907,0.00229927,-0.0,0.0,5.9600561,7.59915188,4.50940182,0.44987386500000004,-0.0,-0.0,5.7633943,7.50876947,4.49099189,0.45051469,-0.0,0.0,0.24929794,0.15629129,0.09825423,0.0026300150000000003,0.0,-0.0,6.01269223,7.66506076,4.58924612,0.453144715,-0.0,0.0,5.77247745,7.52278484,4.51514895,0.45097402,0.0,0.0,0.24810354,0.15578936,0.09714018,0.002371025,-0.0,0.0,6.02058099,7.6785742,4.61228913,0.45334504,0.0,0.0,5.77375771,7.5252647,4.52084886,0.45056012,0.0,0.0,0.24701877,0.15499499,0.09653219,0.0023193199999999997,-0.0,-0.0,6.02077648,7.68025969,4.61738105,0.45287944,0.0,0.0
T145,1014,7.09672574,11.00899496,5.7116873,-2.19413632,0.0,-0.0,0.04539117,-0.02934148,0.07793792,0.10289676,0.0,0.0,7.14211691,10.97965348,5.78962522,-2.09123955,0.0,-0.0,7.15290084,11.08588994,5.77109945,-2.1802129,-0.0,-0.0,0.03673358,-0.02073319,0.06953713,0.094871645,0.0,-0.0,7.18963442,11.06515675,5.84063658,-2.085341255,-0.0,-0.0,7.16422782,11.09791477,5.78228454,-2.17731369,0.0,0.0,0.03357699,-0.01920479,0.06677228,0.09352647,-0.0,0.0,7.19780481,11.07870998,5.84905682,-2.083787215,-0.0,0.0,7.16442946,11.0983552,5.78245833,-2.17721202,0.0,0.0,0.03251001,-0.01882013,0.0659096,0.09333973000000001,0.0,0.0,7.19693947,11.07953507,5.84836793,-2.083872285,0.0,0.0,7.12482266,11.08782745,5.71672685,-2.21254184,-0.0,0.0,0.04822279,-0.00667094,0.07725737,0.09169284,0.0,-0.0,7.17304545,11.0811565,5.79398422,-2.1208489999999998,-0.0,0.0,7.15949236,11.09850185,5.76998934,-2.18342356,-0.0,0.0,0.04005817,-0.01023842,0.07199504,0.093098345,0.0,-0.0,7.19955053,11.08826343,5.84198437,-2.090325215,-0.0,0.0,7.16337606,11.09912067,5.77911077,-2.17824714,-0.0,-0.0,0.03502594,-0.01530953,0.06794809,0.09330919,0.0,0.0,7.198402,11.08381115,5.84705886,-2.08493795,0.0,-0.0,7.16345989,11.09787397,5.78085764,-2.17765112,0.0,-0.0,0.03293239,-0.01752672,0.06633566,0.09336676,0.0,-0.0,7.19639228,11.08034724,5.8471933,-2.0842843650000002,0.0,-0.0
T145,1019,12.11922881,10.11633156,7.76900963,-0.92076255,-0.03275707,0.33963626,0.22898451,0.17180928,0.15054799,0.01890431,-0.00997172,-0.019272615,12.34821332,10.28814084,7.91955761,-0.9018582399999999,-0.04272879,0.32036364500000003,12.2222053,10.20098473,7.81118775,-0.92802221,-0.03104841,0.34271294,0.23617181,0.17453168,0.14914725,0.02021229,-0.00961218,-0.018973955,12.45837711,10.37551642,7.96033501,-0.9078099150000001,-0.040660589999999996,0.323738985,12.25735099,10.23207137,7.84435091,-0.92204132,-0.03101319,0.34017729,0.22669334,0.16320236,0.1354916,0.020111234999999998,-0.0097704,-0.019008450000000003,12.48404433,10.39527373,7.9798425,-0.90193009,-0.04078359,0.32116884999999995,12.26122551,10.23586413,7.84735236,-0.92185496,-0.03095227,0.34005326,0.22473436,0.16075263,0.13259106,0.02037095,-0.00985492,-0.0191834,12.48595987,10.39661676,7.97994343,-0.901484015,-0.04080719,0.320869855,12.08397739,10.04496689,7.61377193,-0.94806953,-0.0314531,0.35642816,0.22339873,0.164057,0.13753663,0.017990995,-0.009709845000000002,-0.018565875000000003,12.30737612,10.20902388,7.75130856,-0.930078535,-0.041162945,0.337862285,12.23479557,10.20128887,7.80391457,-0.92642904,-0.03116551,0.34308673,0.23377076,0.16803018,0.1383622,0.019525175,-0.009967455,-0.019094220000000002,12.46856633,10.36931906,7.94227677,-0.906903865,-0.041132955,0.32399251500000004,12.25826471,10.23032068,7.84104379,-0.92207079,-0.03113992,0.34030599,0.22815915,0.16291612,0.13357217,0.01987594,-0.009912114999999999,-0.019123305,12.48642386,10.3932368,7.97461596,-0.90219485,-0.04105204,0.321182685,12.25733603,10.23142629,7.84174845,-0.92247555,-0.03082731,0.34049894,0.22376159,0.15922244,0.1302556,0.02006521,-0.00987385,-0.019161749999999998,12.48109762,10.39064873,7.97200406,-0.90241034,-0.040701155,0.32133719000000005
T145,1032,4.21261469,4.43652224,3.87827497,-0.06920172,0.0,0.0,0.14857036,0.17623376,0.11162442,-0.013247185,-0.0,-0.0,4.36118505,4.612756,3.98989939,-0.08244891,0.0,0.0,4.25431103,4.48031415,3.91854917,-0.06162627,-0.0,0.0,0.14883195,0.17693412,0.11265677,-0.0108946,0.0,-0.0,4.40314298,4.65724827,4.03120594,-0.07252087,-0.0,0.0,4.2643685,4.49406233,3.93019659,-0.06117894,0.0,0.0,0.1471928,0.17642559,0.1109828,-0.010337845,0.0,0.0,4.4115613,4.67048792,4.04117938,-0.071516785,0.0,0.0,4.26486656,4.49465876,3.93063445,-0.0611295,0.0,0.0,0.14638169,0.17605108,0.11020872,-0.01009019,-0.0,-0.0,4.41124824,4.67070984,4.04084317,-0.07121969,0.0,0.0,4.20939896,4.45499528,3.85440211,-0.08658438,0.0,0.0,0.14702797,0.17361713,0.10811463,-0.013674974999999999,-0.0,-0.0,4.35642692,4.62861242,3.96251674,-0.100259355,0.0,0.0,4.25393328,4.48911313,3.91595062,-0.06582457,-0.0,-0.0,0.14884632,0.17872782,0.11150901,-0.010770934999999999,0.0,-0.0,4.4027796,4.66784096,4.02745963,-0.07659551,0.0,-0.0,4.26308051,4.49412316,3.92829838,-0.06173286,0.0,0.0,0.1473465,0.17734531,0.11073401,-0.010247725,-0.0,-0.0,4.41042701,4.67146848,4.03903239,-0.071980585,0.0,0.0,4.26400848,4.49433669,3.92927374,-0.06149079,0.0,0.0,0.14624664,0.17631719,0.10984799,-0.01004,0.0,0.0,4.41025512,4.67065388,4.03912173,-0.07153079,0.0,0.0
T145,1046,3.61329518,3.61329518,12.41797285,0.0,0.0,0.0,0.05749178,0.05749178,0.69573697,-0.0,0.0,-0.0,3.67078696,3.67078696,13.11370982,0.0,0.0,0.0,3.63817789,3.63817789,12.34856403,-0.0,0.0,-0.0,0.04913823,0.04913823,0.66430501,0.0,0.0,0.0,3.68731612,3.68731612,13.01286904,-0.0,0.0,0.0,3.65590966,3.65590966,12.35900231,0.0,-0.0,0.0,0.04430137,0.04430137,0.65924138,0.0,-0.0,0.0,3.70021103,3.70021103,13.01824369,0.0,-0.0,0.0,3.65695536,3.65695536,12.35805892,0.0,0.0,-0.0,0.04359176,0.04359176,0.65712916,0.0,-0.0,0.0,3.70054712,3.70054712,13.01518808,0.0,0.0,-0.0,3.5044133,3.5044133,12.37501826,0.0,0.0,0.0,0.04675166,0.04675166,0.66169676,-0.0,-0.0,-0.0,3.55116496,3.55116496,13.03671501,-0.0,0.0,0.0,3.6333103,3.6333103,12.35782572,0.0,-0.0,0.0,0.04761805,0.04761805,0.66116946,-0.0,-0.0,0.0,3.68092836,3.68092836,13.01899518,-0.0,-0.0,0.0,3.65261615,3.65261615,12.35636843,-0.0,0.0,0.0,0.04554176,0.04554176,0.65938536,0.0,0.0,0.0,3.69815792,3.69815792,13.01575379,0.0,0.0,0.0,3.65489742,3.65489742,12.35770213,0.0,0.0,0.0,0.04430899,0.04430899,0.65769266,-0.0,-0.0,0.0,3.69920641,3.69920641,13.0153948,-0.0,0.0,0.0
T145,1047,12.03731892,9.02191353,6.40308183,0.24831497,-0.04427164,-0.2013518,0.41767278,0.35102326,0.214081,-0.043288745000000003,0.00229704,0.05178961,12.4549917,9.37293679,6.61716283,0.205026225,-0.041974605,-0.14956219999999998,12.07162488,9.11773504,6.39437739,0.22958423,-0.0404345,-0.23059491,0.41422272,0.33977413,0.19890879,-0.03854278999999999,0.00082201,0.046749410000000005,12.48584759,9.45750917,6.59328618,0.19104143,-0.039612485,-0.1838455,12.08316329,9.13323675,6.41058633,0.22733283,-0.04045247,-0.23316216,0.40844836,0.33413423,0.18974054,-0.03775665,0.0006602450000000001,0.045933854999999996,12.49161165,9.46737098,6.60032686,0.18957617,-0.03979222,-0.18722830499999998,12.08416764,9.13450195,6.41174904,0.22716308,-0.04052487,-0.23356807,0.40658278,0.3323503,0.18709796,-0.03762621,0.0006347600000000001,0.045500175000000004,12.49075042,9.46685225,6.59884701,0.18953687,-0.039890110000000006,-0.18806789499999998,12.09172917,9.05345045,6.35573763,0.22813536,-0.04507636,-0.17499993,0.43143325,0.35097455,0.20667584,-0.039638885,0.0007761949999999999,0.050652575000000005,12.52316242,9.404425,6.56241347,0.188496475,-0.04430017,-0.124347365,12.08021455,9.11507284,6.40204311,0.22724894,-0.04178528,-0.22375591,0.41665156,0.34023414,0.19431447,-0.038088965,0.00042975,0.04702158,12.49686612,9.45530698,6.59635758,0.189159975,-0.04135553,-0.176734335,12.08299754,9.12974563,6.41028141,0.22733905,-0.04112231,-0.23167738,0.41028487,0.33530367,0.18856506,-0.03784071,0.000542285,0.046171545,12.49328241,9.4650493,6.59884647,0.18949834,-0.040580025,-0.185505835,12.08326298,9.13217634,6.41053113,0.22711204,-0.04066243,-0.23245464,0.40677593,0.33238038,0.18583584,-0.03765839,0.00057814,0.04610899,12.49003891,9.46455672,6.59636697,0.18945366,-0.040084289999999995,-0.186345655
T145,1048,15.90082404,10.19439668,6.88916534,0.30062746,4e-08,-1.179e-05,0.2305624,0.24369506,0.07423769,-0.11490534,1.8e-07,-4e-08,16.13138644,10.43809174,6.96340303,0.185722115,2.2e-07,-1.183e-05,16.02784814,10.32142862,6.85419606,0.30023863,7e-08,-1.196e-05,0.22748997,0.23045319,0.05929523,-0.118867485,1.8e-07,-5e-08,16.2553381,10.55188181,6.91349129,0.18137115,2.5e-07,-1.201e-05,16.05598169,10.34659147,6.87414739,0.30396681,7e-08,-1.196e-05,0.22093866,0.22239897,0.04986585,-0.119510805,1.8e-07,-6e-08,16.27692036,10.56899045,6.92401324,0.18445600499999998,2.5e-07,-1.201e-05,16.05862119,10.34812029,6.87551,0.30433339,7e-08,-1.196e-05,0.21968021,0.22040035,0.04723665,-0.11961831,1.8e-07,-6e-08,16.27830139,10.56852064,6.92274665,0.18471506999999998,2.5e-07,-1.202e-05,15.9320963,10.2320534,6.78737143,0.28576648,9e-08,-1.196e-05,0.23582613,0.24459632,0.07029697,-0.117917965,1.8e-07,-6e-08,16.16792244,10.47664973,6.8576684,0.167848515,2.7e-07,-1.201e-05,16.04422829,10.33067326,6.86863522,0.30241725,7e-08,-1.197e-05,0.23035461,0.23001895,0.05605914,-0.11998526500000001,1.8e-07,-6e-08,16.2745829,10.56069221,6.92469437,0.18243198500000002,2.5e-07,-1.202e-05,16.05633571,10.34383727,6.87647163,0.30422809,7e-08,-1.196e-05,0.22422958,0.22366758,0.04932974,-0.119999305,1.8e-07,-6e-08,16.28056529,10.56750485,6.92580137,0.184228785,2.5e-07,-1.202e-05,16.0562018,10.34580821,6.87512502,0.30419313,7e-08,-1.196e-05,0.21980762,0.22016641,0.04628458,-0.120138855,1.8e-07,-6e-08,16.27600942,10.56597461,6.9214096,0.184054275,2.5e-07,-1.202e-05
T145,1049,20.15689529,11.64439364,8.32561149,0.38710962,-4.96e-06,-1.9e-07,0.74276144,0.41393938,0.12958122,0.03573266,2.1e-07,1.07e-06,20.89965673,12.05833301,8.45519271,0.42284228,-4.75e-06,8.8e-07,20.26834682,11.81342603,8.3410187,0.38885734,-5.87e-06,-2e-06,0.70260075,0.39994675,0.11511447,0.02495116,4e-08,1.03e-06,20.97094757,12.21337278,8.45613317,0.413808495,-5.83e-06,-9.6e-07,20.3121719,11.86768979,8.3772041,0.39770216,-5.97e-06,-1.93e-06,0.67540168,0.3808954,0.09404558,0.021254925,7e-08,1.04e-06,20.98757357,12.24858519,8.47124968,0.41895708,-5.9e-06,-8.9e-07,20.31871616,11.87267826,8.38178361,0.3982655,-5.99e-06,-1.96e-06,0.66809482,0.37519155,0.08794188,0.020627279999999998,8e-08,1.05e-06,20.98681098,12.24786982,8.46972549,0.418892775,-5.91e-06,-9.1e-07,20.07387819,11.53606783,8.11543902,0.36133324,-5.29e-06,-1.63e-06,0.71341436,0.39709178,0.10893011,0.02831361,-0.0,9.6e-07,20.78729254,11.93315961,8.22436912,0.38964685,-5.29e-06,-6.6e-07,20.27372237,11.79761799,8.32617507,0.391057,-5.82e-06,-1.82e-06,0.68461626,0.38491935,0.09563575,0.021496414999999998,7e-08,1.05e-06,20.95833863,12.18253734,8.42181083,0.412553415,-5.74e-06,-7.8e-07,20.30804247,11.85425862,8.37030537,0.3959642,-5.89e-06,-1.9e-06,0.67035809,0.37592446,0.08726249,0.020228525,9e-08,1.05e-06,20.97840055,12.23018308,8.45756786,0.41619271999999996,-5.8e-06,-8.6e-07,20.30871014,11.85724636,8.37035874,0.39649914,-5.92e-06,-1.97e-06,0.66100033,0.37008009,0.08237642,0.01967829,1e-07,1.05e-06,20.96971047,12.22732645,8.45273516,0.41617743,-5.82e-06,-9.2e-07
T145,1074,8.73407491,9.50094415,5.03687883,-0.33874293,0.0,-0.0,0.22458962,0.20531469,0.07533797,0.028954715,0.0,-0.0,8.95866453,9.70625884,5.1122168,-0.30978821999999995,0.0,-0.0,8.81254415,9.58252453,5.00438749,-0.34170741,-0.0,0.0,0.20629479,0.20174029,0.0667151,0.025732365,-0.0,-0.0,9.01883894,9.78426482,5.07110259,-0.315975045,-0.0,0.0,8.82524555,9.59399995,5.01288912,-0.34241878,-0.0,0.0,0.20063092,0.19818342,0.06219274,0.025466925,-0.0,0.0,9.02587647,9.79218337,5.07508186,-0.31695185000000003,-0.0,0.0,8.8260111,9.59462814,5.01337422,-0.34236037,0.0,0.0,0.19898952,0.19691135,0.06054841,0.025244295,-0.0,0.0,9.02500062,9.79153949,5.07392263,-0.317116075,-0.0,0.0,8.79474926,9.55569403,4.98821514,-0.33671463,-0.0,-0.0,0.22086295,0.21483585,0.07454333,0.025240065,-0.0,-0.0,9.01561221,9.77052988,5.06275847,-0.311474565,-0.0,-0.0,8.82171749,9.58898082,5.01003029,-0.3418278,0.0,0.0,0.20695575,0.20485075,0.06638122,0.025227735,-0.0,0.0,9.02867324,9.79383157,5.07641151,-0.316600055,-0.0,0.0,8.82460537,9.59323122,5.01516094,-0.34183303,0.0,0.0,0.20201597,0.19993664,0.06212846,0.025184485,-0.0,0.0,9.02662135,9.79316786,5.0772894,-0.316648545,0.0,0.0,8.82572931,9.59414367,5.01333313,-0.34231626,0.0,-0.0,0.19957259,0.19744635,0.06052293,0.02516309,0.0,-0.0,9.0253019,9.79159002,5.07385606,-0.31715318000000003,0.0,-0.0
T145,1085,11.88712198,9.83864484,6.68878511,0.13380146,0.24556673,0.02484023,0.24210171,0.31140756,0.18643691,-0.020252575000000002,0.039100365,-0.00452082,12.12922369,10.15005239,6.87522202,0.113548885,0.2846671,0.020319405,11.96386495,9.93511362,6.70929172,0.15479407,0.26376515,0.03539161,0.2371068,0.30466428,0.16836604,-0.021105995000000002,0.03606052,-0.00382037,12.20097175,10.2397779,6.87765776,0.133688075,0.29982566,0.031571249999999995,11.98698056,9.95504964,6.73190859,0.15913089,0.26488421,0.03349359,0.22989431,0.29829462,0.1573624,-0.022008385,0.034572950000000005,-0.003993065,12.21687487,10.25334427,6.88927099,0.1371225,0.29945716,0.02950052,11.98918491,9.95667172,6.73336758,0.1596239,0.2649855,0.03340678,0.22824699,0.29642405,0.15370065,-0.02211159,0.034156450000000005,-0.00399657,12.21743189,10.25309577,6.88706823,0.137512305,0.29914195,0.02941021,11.88432176,9.87010518,6.6312808,0.14230595,0.25543454,0.04132089,0.24482855,0.31122856,0.17385038,-0.02030249,0.039013975,-0.00502524,12.12915031,10.18133375,6.80513117,0.12200346000000001,0.294448515,0.036295654999999996,11.9739582,9.94278454,6.71576791,0.15755004,0.26280222,0.03361512,0.23655457,0.30478859,0.16141578,-0.022101265000000002,0.03515832,-0.004223365,12.21051277,10.24757313,6.87718369,0.13544877500000002,0.29796054,0.029391755,11.98621145,9.95337052,6.72946568,0.15881093,0.26489212,0.03377853,0.23065522,0.29938275,0.1548331,-0.02248031,0.03423511,-0.00408276,12.21686668,10.25275328,6.88429878,0.13633062,0.29912723,0.02969577,11.98606156,9.95417378,6.73047667,0.15891943,0.26481674,0.03360575,0.22677666,0.29607688,0.15151545,-0.022680134999999997,0.03385231,-0.00408838,12.21283822,10.25025066,6.88199212,0.13623929,0.29866905,0.029517365
T145,1108,20.60482373,12.54893766,8.8501223,0.50982078,6.4e-06,-2.099e-05,1.00337546,0.42364122,0.09921347,0.13009310000000002,2.8e-07,-1.32e-06,21.60819919,12.97257888,8.94933578,0.6399138799999999,6.68e-06,-2.232e-05,20.67730648,12.6204059,8.91938167,0.49475013,6.43e-06,-2.104e-05,0.96080273,0.39960172,0.0940664,0.127753075,2.8e-07,-1.24e-06,21.63810921,13.02000762,9.01344807,0.622503205,6.7e-06,-2.228e-05,20.71336901,12.66666513,8.95460002,0.49287306,6.45e-06,-2.104e-05,0.93661574,0.379503,0.07491516,0.12696726000000003,2.8e-07,-1.23e-06,21.64998475,13.04616813,9.02951518,0.619840325,6.72e-06,-2.227e-05,20.7190122,12.669676,8.95828111,0.49287312,6.45e-06,-2.104e-05,0.92807621,0.37359888,0.07014154,0.12696354999999998,2.7e-07,-1.22e-06,21.64708841,13.04327489,9.02842266,0.61983667,6.72e-06,-2.226e-05,20.58020943,12.40868014,8.63219349,0.50882686,6.51e-06,-2.14e-05,0.97461989,0.40274302,0.08097874,0.12772123000000002,3e-07,-1.3e-06,21.55482932,12.81142317,8.71317223,0.6365481,6.8e-06,-2.269e-05,20.68916797,12.62535099,8.89071181,0.49481104,6.48e-06,-2.112e-05,0.94712931,0.38588456,0.0771094,0.126955655,2.8e-07,-1.25e-06,21.63629727,13.01123555,8.96782121,0.6217666900000001,6.76e-06,-2.236e-05,20.71000762,12.66072698,8.94561855,0.49310289,6.45e-06,-2.105e-05,0.93218558,0.37538911,0.0703017,0.126925375,2.8e-07,-1.23e-06,21.6421932,13.03611609,9.01592026,0.62002826,6.73e-06,-2.228e-05,20.71128418,12.66064916,8.94631254,0.49328327,6.45e-06,-2.105e-05,0.92239932,0.36909196,0.06577561,0.126936975,2.7e-07,-1.22e-06,21.6336835,13.02974112,9.01208815,0.6202202450000001,6.72e-06,-2.227e-05
T145,1109,5.88064358,16.72832595,5.88059459,-0.01994437,-0.0,-0.0,0.01559808,0.04484019,0.01559239,-1.228e-05,-0.0,0.0,5.89624166,16.77316614,5.89618698,-0.019956645000000002,-0.0,-0.0,5.94270447,16.84443145,5.94266155,-0.02004569,-0.0,0.0,0.0009094,0.07248106,0.00090481,-8.8635e-05,0.0,-0.0,5.94361387,16.91691251,5.94356636,-0.02013432,-0.0,0.0,5.96519364,16.85186201,5.96515002,-0.02001549,0.0,-0.0,-0.00410952,0.07102193,-0.00411284,-9.338e-05,0.0,-0.0,5.96108412,16.92288394,5.96103717,-0.020108875,0.0,-0.0,5.96559928,16.85225872,5.96555554,-0.02001532,0.0,0.0,-0.005073,0.0704038,-0.00507631,-9.3285e-05,-0.0,-0.0,5.96052628,16.92266252,5.96047923,-0.020108605,0.0,0.0,5.80113539,16.82736974,5.80109193,-0.02029419,0.0,-0.0,0.00758682,0.09224908,0.00758464,-0.000167095,0.0,-0.0,5.80872221,16.91961882,5.80867657,-0.020461285000000003,0.0,-0.0,5.94014517,16.85571469,5.94010119,-0.02007069,0.0,-0.0,0.00259235,0.08424818,0.00258821,-0.00010528,-0.0,0.0,5.94273752,16.93996287,5.94268941,-0.02017597,0.0,-0.0,5.96144261,16.8544838,5.96139874,-0.02002659,-0.0,0.0,-0.00211898,0.07676801,-0.00212251,-9.975e-05,-0.0,-0.0,5.95932364,16.93125181,5.95927624,-0.02012634,-0.0,-0.0,5.9633222,16.85201052,5.96327853,-0.02001932,0.0,-0.0,-0.00413001,0.07243724,-0.00413346,-9.4935e-05,0.0,0.0,5.95919219,16.92444776,5.95914508,-0.020114254999999998,0.0,-0.0
